City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,Tharād,24.3961,71.6267,301.04,74,92,8.18,IN,1691439431
351,Tuy Hoa,13.0833,109.3,300.35,73,60,2.99,VN,1691439431
352,Kununurra,-15.7667,128.7333,291.14,48,14,1.03,AU,1691439431
353,Manicoré,-5.8092,-61.3003,308.54,36,92,2.06,BR,1691439431
354,Ginir,7.1333,40.7,289.13,69,3,5.0,ET,1691439431
355,Conil de la Frontera,36.2772,-6.0885,301.98,74,9,9.76,ES,1691439431
356,Fada,9.5667,8.3,293.13,96,62,0.51,NG,1691439431
357,Kruisfontein,-34.0033,24.7314,286.42,85,0,1.85,ZA,1691439432
358,Sinop Province,41.7711,34.8709,292.54,73,0,0.83,TR,1691439432
359,La Paz,-16.5,-68.15,291.14,39,40,5.66,BO,1691439161
360,Ad Dabbah,18.05,30.95,306.78,42,48,3.92,SD,1691439432
361,Valdivia,-39.8142,-73.2459,284.2,72,100,0.91,CL,1691439359
362,Bad Neustadt an der Saale,50.3333,10.2167,286.22,85,8,3.41,DE,1691439432
363,Touros,-5.1989,-35.4608,299.36,74,15,7.14,BR,1691439432
364,Al Bardīyah,31.7561,25.0865,299.18,71,0,5.75,LY,1691439433
365,Ténenkou,14.4572,-4.9169,304.98,48,100,4.3,ML,1691439433
366,Waingapu,-9.6567,120.2641,295.91,87,3,5.17,ID,1691439433
367,Beledweyne,4.7358,45.2036,299.81,58,100,8.8,SO,1691439433
368,Kribi,2.95,9.9167,297.62,84,42,3.27,CM,1691439433
369,Santana,-0.0583,-51.1817,305.25,66,20,6.17,BR,1691439434
370,Palmer,42.1584,-72.3287,294.61,81,100,3.09,US,1691439434
371,Valparaíso,-33.0393,-71.6273,289.28,77,0,3.6,CL,1691439434
372,Harnai,30.1005,67.9374,305.51,35,3,0.89,PK,1691439434
373,Namtsy,62.7161,129.6658,284.21,68,30,1.94,RU,1691439434
374,Arkhangelsk,64.5401,40.5433,286.6,81,6,2.76,RU,1691439175
375,Sauðarkrokur,65.7461,-19.6394,286.49,63,70,1.43,IS,1691439435
376,Taulaga,-11.0553,-171.0883,300.64,74,19,5.81,AS,1691439435
377,Ocean Shores,46.9737,-124.1563,296.73,83,40,5.66,US,1691439435
378,Port Douglas,-16.4833,145.4667,293.82,81,86,6.81,AU,1691439435
379,Morehead City,34.7229,-76.726,306.16,81,0,8.23,US,1691439435
380,Kuanda,56.3161,116.0806,289.87,62,43,1.34,RU,1691439435
381,Villa Gesell,-37.2639,-56.973,282.07,60,6,4.98,AR,1691439435
382,Salinópolis,-0.6136,-47.3561,299.75,87,100,6.14,BR,1691439436
383,La Punta,-33.1837,-66.3127,291.75,14,98,3.29,AR,1691439436
384,Ţubarjal,30.4999,38.216,304.37,24,0,8.01,SA,1691439436
385,Kangding,30.0513,101.9603,289.16,95,94,0.89,CN,1691439436
386,Guigang,23.0964,109.6092,298.76,93,82,2.03,CN,1691439437
387,Bompas,42.7333,2.9333,297.69,34,0,1.54,FR,1691439437
388,Naze,28.3667,129.4833,298.66,92,100,10.83,JP,1691439437
389,Tobol'sk,58.2,68.2667,292.68,65,100,1.95,RU,1691439437
390,Lionel Town,17.8101,-77.2406,307.09,58,20,7.08,JM,1691439437
391,Amos,48.5669,-78.1162,293.51,63,100,0.54,CA,1691439437
392,Rapid City,44.0805,-103.231,291.09,82,100,4.12,US,1691439383
393,Kuta,-8.7233,115.1723,297.12,94,20,5.36,ID,1691439438
394,Port Saint John's,-31.6229,29.5448,291.78,82,29,3.5,ZA,1691439438
395,Greenville,35.6127,-77.3663,308.24,54,0,5.66,US,1691439195
396,Kapoeta,4.7717,33.5903,302.19,39,98,1.36,SS,1691439438
397,Dondo,-19.6094,34.7431,291.88,88,61,1.62,MZ,1691439438
398,Corlette,-32.7201,152.1085,286.36,97,8,2.68,AU,1691439327
399,Upington,-28.4478,21.2561,288.36,21,0,3.6,ZA,1691439283
400,Juhaynah,26.6732,31.4976,310.33,16,0,3.3,EG,1691439439
401,São João dos Inhamuns,-6.0,-40.2833,306.65,25,92,5.98,BR,1691439439
402,Gordonvale,-17.0936,145.7842,292.03,100,81,2.99,AU,1691439439
403,Brookings,44.3114,-96.7984,298.77,54,24,2.24,US,1691439314
404,Labrador City,52.9463,-66.9114,292.1,59,75,2.06,CA,1691439439
405,Sarangani,5.4033,125.4636,300.89,78,87,6.36,PH,1691439439
406,Zheleznogorsk,52.331,35.3711,292.39,89,18,4.87,RU,1691439439
407,Den Burg,53.0542,4.7972,289.25,74,75,7.2,NL,1691439439
408,Pyn U Lwin,22.0333,96.4667,292.03,98,100,1.19,MM,1691439440
409,Song Cau,13.45,109.2167,299.54,80,64,2.79,VN,1691439440
410,Wotho,10.1657,166.0102,300.82,80,100,4.42,MH,1691439440
411,Outjo,-20.1167,16.15,289.65,26,0,3.49,NA,1691439440
412,Road Town,18.4167,-64.6167,305.2,70,40,6.17,VG,1691439440
413,Azamor,33.2895,-8.3425,296.83,80,100,4.87,MA,1691439440
414,Saint-Philippe,-21.3585,55.7679,293.92,81,97,7.02,RE,1691439440
415,Paita,-5.0892,-81.1144,296.59,71,66,8.03,PE,1691439441
416,Faya-Largeau,17.9257,19.1043,306.55,42,93,3.35,TD,1691439441
417,Thanh Hoa,19.8,105.7667,297.82,92,100,2.73,VN,1691439441
418,Al Ghayzah,16.2079,52.176,299.95,82,100,3.02,YE,1691439441
419,Konark,19.9,86.1167,300.37,73,100,3.66,IN,1691439441
420,Verdal,63.7933,11.4817,287.17,98,100,0.51,NO,1691439441
421,Laojunmiao,39.8333,97.7333,295.95,29,87,1.41,CN,1691439442
422,Metro,-5.1131,105.3067,295.82,93,95,2.07,ID,1691439442
423,Tralee,52.2704,-9.7026,286.67,90,100,2.46,IE,1691439442
424,Lillehammer,61.1146,10.4674,286.14,98,100,3.49,NO,1691439442
425,Colón,9.3592,-79.9014,298.66,84,100,1.34,PA,1691439442
426,Watford City,47.8022,-103.2832,299.9,36,0,0.0,US,1691439443
427,Puerto Palomas,31.7667,-107.6167,311.69,16,25,5.03,MX,1691439443
428,Levuka,50.1834,-105.4011,300.05,21,5,2.78,CA,1691439443
429,Manismata,-2.4667,111.0333,295.93,96,99,1.7,ID,1691439443
430,Macao,22.2006,113.5461,303.07,84,0,2.57,MO,1691439443
431,Nuuk,64.1835,-51.7216,279.49,87,20,3.09,GL,1691439443
432,Rongelap,11.1635,166.8941,301.35,77,40,6.01,MH,1691439444
433,Coahuayana de Hidalgo,18.7,-103.6583,307.29,49,5,2.99,MX,1691439444
434,Cannonvale,-20.2833,148.7,291.81,81,33,5.33,AU,1691439444
435,Howrah,22.5892,88.3103,300.15,94,100,3.6,IN,1691439444
436,Suances,43.4334,-4.0434,293.14,74,0,2.57,ES,1691439444
437,San Miguel de Cauri,-10.1,-76.5833,287.99,41,91,5.22,PE,1691439444
438,Stornoway,58.2093,-6.3865,285.42,85,11,2.06,GB,1691439444
439,Copala,16.65,-98.9833,305.2,62,4,4.47,MX,1691439444
440,Ixtapa,20.7,-105.2,306.61,62,20,5.14,MX,1691439445
441,Baiti,13.745,-14.7482,300.35,82,100,3.95,SN,1691439445
442,Mo i Rana,66.3128,14.1428,290.41,93,75,3.13,NO,1691439445
443,Valdez,1.2492,-78.9831,300.65,77,100,5.92,EC,1691439445
444,Zemio,5.0314,25.1361,293.86,98,98,0.9,CF,1691439445
445,Verāval,20.9,70.3667,299.88,85,100,8.27,IN,1691439445
446,Hamakita,34.8,137.7833,298.62,87,98,4.53,JP,1691439200
447,Usinsk,65.9939,57.5281,284.65,78,26,6.0,RU,1691439446
448,Nova Viçosa,-17.8919,-39.3719,297.22,75,85,4.78,BR,1691439446
449,Idaho Falls,43.4666,-112.0341,297.59,47,20,7.2,US,1691439255
450,Mata-Utu,-13.2816,-176.1745,300.58,75,12,3.15,WF,1691439446
451,Novo Aripuanã,-5.1206,-60.3797,307.9,37,93,0.55,BR,1691439446
452,Shingū,33.7333,135.9833,299.6,94,99,5.43,JP,1691439446
453,Sarkand,45.41,79.9186,292.18,78,100,2.88,KZ,1691439446
454,Muroto-misakicho,33.2833,134.15,300.55,91,98,10.79,JP,1691439447
455,Kistelek,46.4725,19.9797,288.19,73,92,4.53,HU,1691439447
456,Horta,38.5333,-28.6333,297.95,77,20,4.47,PT,1691439447
457,Genhe,50.7833,121.5167,284.35,80,96,0.91,CN,1691439447
458,Victoria Falls,-17.9235,25.843,290.29,49,13,0.82,ZW,1691439447
459,Kismayo,-0.3582,42.5454,297.71,82,31,7.28,SO,1691439447
460,Kayyerkan,69.3786,87.7439,288.87,58,99,2.68,RU,1691439447
461,Arawa,-6.2132,155.5367,297.75,89,100,1.16,PG,1691439448
462,Tyup,42.7276,78.3648,287.37,77,100,1.61,KG,1691439448
463,Pathein,16.7833,94.7333,299.06,87,100,3.53,MM,1691439448
464,Richfield,44.8833,-93.283,302.78,51,75,4.63,US,1691439448
465,Sirte,31.2089,16.5887,299.97,63,0,5.73,LY,1691439448
466,Khovd,48.0056,91.6419,293.44,42,100,0.08,MN,1691439448
467,Thunder Bay,48.4001,-89.3168,301.14,41,75,4.63,CA,1691439283
468,Ust-Nera,64.5667,143.2,281.0,57,99,2.12,RU,1691439449
469,Pimentel,-6.8367,-79.9342,298.31,65,75,3.09,PE,1691439449
470,Senanga,-16.1167,23.2667,291.2,39,73,3.11,ZM,1691439449
471,Mēga,4.05,38.3,292.14,46,100,7.48,ET,1691439449
472,Shalqar,47.8333,59.6,299.18,45,31,4.28,KZ,1691439449
473,Tha Khanon,9.0302,98.9529,299.97,89,100,1.5,TH,1691439449
474,Mitchell,43.7094,-98.0298,299.67,44,0,1.54,US,1691439450
475,Suntar,62.1444,117.6319,288.35,72,24,2.18,RU,1691439450
476,Mariinsk,56.2139,87.7472,289.25,59,97,2.22,RU,1691439450
477,Yatou,37.15,122.3833,295.65,92,90,3.08,CN,1691439450
478,Taoudenni,22.6783,-3.9836,314.85,16,0,4.66,ML,1691439450
479,Maintirano,-18.0667,44.0167,296.55,76,65,3.96,MG,1691439450
480,Island Harbour,50.724,-1.2758,289.37,84,56,0.89,GB,1691439451
481,Ovalle,-30.5983,-71.2003,294.16,46,100,2.0,CL,1691439451
482,Arkhipo-Osipovka,44.37,38.52,297.62,78,0,1.98,RU,1691439451
483,Susuman,62.7833,148.1667,276.4,76,95,1.52,RU,1691439451
484,Cambria,35.5641,-121.0808,308.58,64,25,3.41,US,1691439451
485,Kupang,-10.1667,123.5833,296.0,74,6,5.01,ID,1691439451
486,Māngrol,21.1167,70.1167,299.97,84,100,8.52,IN,1691439452
487,Dzhalagash,45.0833,64.6667,296.55,56,100,2.17,KZ,1691439452
488,Strezhevoy,60.7333,77.5889,288.21,82,100,2.18,RU,1691439452
489,Arvayheer,46.2639,102.775,287.25,69,97,1.16,MN,1691439452
490,Altai,46.3722,96.2583,289.97,36,73,2.13,MN,1691439452
491,Kovilpatti,9.1667,77.8667,301.53,61,97,4.69,IN,1691439453
492,Tsiombe,-25.3,45.4833,292.52,75,1,2.62,MG,1691439453
493,Paramonga,-10.6667,-77.8333,294.06,72,9,4.62,PE,1691439453
494,Hūn,29.1268,15.9477,302.08,30,0,7.41,LY,1691439453
495,Calabozo,8.9242,-67.4293,303.26,75,63,1.99,VE,1691439453
496,Codajás,-3.8367,-62.0569,307.97,39,97,1.2,BR,1691439454
497,Pointe-Noire,-4.7761,11.8635,294.89,87,89,3.03,CG,1691439454
498,Jaru,-10.4389,-62.4664,311.23,22,7,1.29,BR,1691439454
499,Fortuna,40.5982,-124.1573,295.01,77,75,6.17,US,1691439395
500,Champotón,19.35,-90.7167,306.71,53,15,5.14,MX,1691439454
501,Wewak,-3.5534,143.6268,299.07,86,99,4.03,PG,1691439459
502,Fortaleza,-3.7227,-38.5247,301.22,74,40,9.26,BR,1691439459
503,Nelson,-41.2833,173.2833,278.3,82,29,2.41,NZ,1691439459
504,Troy,42.6056,-83.1499,294.26,78,100,5.66,US,1691439459
505,Mili,6.0815,171.735,299.26,87,100,5.98,MH,1691439326
506,Cole Harbour,44.6724,-63.4751,297.02,69,90,4.63,CA,1691439460
507,Sierra Grande,-41.606,-65.3557,283.17,41,16,10.58,AR,1691439460
508,Ariquemes,-9.9133,-63.0408,311.69,23,25,1.08,BR,1691439460
509,Antsiranana,-12.2787,49.2917,295.74,73,36,6.78,MG,1691439460
510,Dunedin,-45.8742,170.5036,277.48,80,100,4.47,NZ,1691439410
511,Bangui,4.3612,18.555,293.76,99,100,0.71,CF,1691439247
512,Santa Vitória,-18.8386,-50.1214,305.33,22,0,0.14,BR,1691439365
513,Bubaque,11.2833,-15.8333,300.39,81,100,4.35,GW,1691439460
514,Ternate,0.8,127.4,299.48,81,47,4.11,ID,1691439460
515,Amahai,-3.3333,128.9167,298.71,88,92,3.81,ID,1691439461
516,Guankou,28.15,113.6333,300.04,90,88,0.87,CN,1691439461
517,Eirunepé,-6.6603,-69.8736,309.02,35,92,0.81,BR,1691439235
518,Xilitla,21.3333,-98.9667,306.02,47,1,3.32,MX,1691439461
519,Pop,40.8736,71.1089,295.42,49,20,3.14,UZ,1691439461
520,Nadym,65.5333,72.5167,289.79,67,1,4.76,RU,1691439461
521,Tofol,5.3248,163.0078,300.72,77,95,4.43,FM,1691439461
522,Khorramabad,33.4878,48.3558,297.94,20,0,0.0,IR,1691439461
523,Sechura,-5.5569,-80.8222,299.58,58,83,6.74,PE,1691439461
524,Conduaga,8.862,117.4893,299.51,87,5,2.34,PH,1691439462
525,Preobrazheniye,42.9019,133.9064,288.93,81,91,5.77,RU,1691439462
526,Gurupi,-11.7292,-49.0686,309.11,16,7,1.62,BR,1691439462
527,Bijie,27.3125,105.2942,291.59,94,98,1.38,CN,1691439462
528,Carboneras,37.0015,-1.9213,300.55,79,7,6.62,ES,1691439462
529,Berezovyy,51.6667,135.7,287.92,60,93,1.17,RU,1691439462
530,Luwingu,-10.2621,29.9271,291.82,38,63,2.8,ZM,1691439462
531,Port Sudan,19.6175,37.2164,306.55,46,9,2.51,SD,1691439462
532,Saint-François,46.4154,3.9054,288.84,67,0,1.03,FR,1691439462
533,Pont Rouge,48.8833,-72.0825,296.21,69,100,3.2,CA,1691439462
534,Zeya,53.75,127.2667,289.03,53,100,1.64,RU,1691439463
535,Toamasina,-18.1667,49.3833,293.04,87,93,1.07,MG,1691439463
536,Loikaw,19.6742,97.2094,293.49,97,100,2.2,MM,1691439463
537,Nainpur,22.4333,80.1167,296.08,91,100,2.61,IN,1691439463
538,Udachny,66.4167,112.4,287.29,50,98,2.25,RU,1691439463
539,Bealanana,-14.55,48.7333,285.73,99,29,1.35,MG,1691439463
540,Nova Sintra,14.8667,-24.7167,295.91,77,98,6.29,CV,1691439463
541,Ghanzi,-21.5667,21.7833,288.12,38,0,3.68,BW,1691439463
542,Abashiri,44.0213,144.2697,290.04,94,100,2.54,JP,1691439463
543,Mejit,10.2753,170.8646,301.35,79,87,7.74,MH,1691439463
544,Katsuren-haebaru,26.3369,127.8719,300.36,100,100,8.23,JP,1691439464
545,Castillos,-34.1667,-53.8333,283.3,65,1,5.55,UY,1691439464
546,Hashimoto,34.3167,135.6167,299.68,83,100,2.52,JP,1691439464
547,Kerema,-7.9631,145.7785,295.13,85,33,1.36,PG,1691439464
548,Mount Pearl,47.5166,-52.7813,288.89,88,100,8.23,CA,1691439464
549,Nikolayevsk-on-Amur,53.1406,140.73,290.42,61,64,1.75,RU,1691439464
550,Reggane,26.7158,0.1714,313.36,10,0,3.44,DZ,1691439464
551,Massawa,15.6097,39.45,310.02,39,48,0.77,ER,1691439464
552,Berezniki,59.4152,56.8124,288.26,94,2,4.01,RU,1691439464
553,Labuan Bajo,-8.4964,119.8877,294.98,67,13,2.04,ID,1691439464
554,Jinghong,21.991,100.7341,295.55,100,100,0.47,CN,1691439464
555,Oddur,4.1213,43.8894,297.46,62,86,8.23,SO,1691439465
556,Fuglafjørður,62.244,-6.814,283.41,81,99,4.32,FO,1691439465
557,Bhālki,18.0333,77.2167,296.26,81,100,4.81,IN,1691439465
558,Hpa-An,16.8906,97.6333,296.65,97,100,1.18,MM,1691439465
559,St Albans,51.75,-0.3333,291.57,67,20,4.63,GB,1691439236
560,Stebnyk,49.2942,23.5636,286.91,89,96,3.74,UA,1691439465
561,Egilsstadir,65.2653,-14.3948,284.1,62,0,3.6,IS,1691439465
562,Mek'ele,13.4967,39.4753,289.62,86,58,1.61,ET,1691439465
563,Nema,57.5067,50.5011,291.15,77,83,2.56,RU,1691439465
564,Constitución,-35.3333,-72.4167,287.27,72,100,3.89,CL,1691439465
565,San Miguel de Cozumel,20.5083,-86.9458,307.19,74,75,6.17,MX,1691439355
566,Vryheid,-27.7695,30.7917,283.2,62,0,1.21,ZA,1691439466
567,Pukchil-lodongjagu,40.2019,125.7483,294.47,96,95,1.5,KP,1691439466
568,Santa Terezinha,-29.9002,-50.0904,288.55,88,100,5.07,BR,1691439466
569,Hobyo,5.3505,48.5268,298.26,79,100,11.87,SO,1691439466
570,Shortandy,51.7006,70.9994,290.18,50,7,3.81,KZ,1691439466
571,Finisterra,42.9049,-9.2629,293.01,68,0,8.36,ES,1691439466
572,Alamosa,37.4695,-105.87,302.14,10,0,2.06,US,1691439466
573,Yinchuan,38.4681,106.2731,297.48,52,93,2.24,CN,1691439466
574,Jalai Nur,49.45,117.7,287.14,83,100,1.97,CN,1691439466
575,Whangarei,-35.7317,174.3239,280.68,94,100,1.57,NZ,1691439466
576,Linares,-35.85,-71.6,287.96,64,100,0.96,CL,1691439466
577,Iquitos,-3.7481,-73.2472,305.17,62,75,1.54,PE,1691439432
578,Mermoz Boabab,14.7065,-17.4758,301.46,78,75,4.12,SN,1691439467
579,Buta,2.7858,24.73,295.14,99,100,0.68,CD,1691439467
580,Igunga,-4.2833,33.8833,296.16,42,39,5.24,TZ,1691439467
581,Labytnangi,66.6572,66.4183,289.84,91,0,2.28,RU,1691439467
582,Mirzāpur,25.15,82.5833,301.13,72,100,5.19,IN,1691439467
583,Fort Bragg,35.139,-79.006,308.26,52,40,5.66,US,1691439467
